name,description,location_name,latitude,longitude,address,start_time,end_time,city,primary_category,secondary_categories,thumbnail_image,additional_images,external_link,is_paid
Harry Potter and the Cursed Child,,Lyric Theatre - NY,40.759300000,-73.990196000,213 W 42nd St,2026-07-19T23:00:00Z,,new york,Arts & Theatre,Performance Art,https://s1.ticketm.net/dam/a/cd1/143791c4-1f21-4707-8dcd-0ecccbf00cd1_TABLET_LANDSCAPE_LARGE_16_9.jpg,"https://s1.ticketm.net/dam/a/cd1/143791c4-1f21-4707-8dcd-0ecccbf00cd1_TABLET_LANDSCAPE_3_2.jpg,https://s1.ticketm.net/dam/a/cd1/143791c4-1f21-4707-8dcd-0ecccbf00cd1_EVENT_DETAIL_PAGE_16_9.jpg,https://s1.ticketm.net/dam/a/cd1/143791c4-1f21-4707-8dcd-0ecccbf00cd1_RETINA_PORTRAIT_16_9.jpg,https://s1.ticketm.net/dam/a/cd1/143791c4-1f21-4707-8dcd-0ecccbf00cd1_ARTIST_PAGE_3_2.jpg,https://s1.ticketm.net/dam/a/cd1/143791c4-1f21-4707-8dcd-0ecccbf00cd1_RETINA_LANDSCAPE_16_9.jpg,https://s1.ticketm.net/dam/a/cd1/143791c4-1f21-4707-8dcd-0ecccbf00cd1_TABLET_LANDSCAPE_16_9.jpg,https://s1.ticketm.net/dam/a/cd1/143791c4-1f21-4707-8dcd-0ecccbf00cd1_RETINA_PORTRAIT_3_2.jpg,https://s1.ticketm.net/dam/a/cd1/143791c4-1f21-4707-8dcd-0ecccbf00cd1_RECOMENDATION_16_9.jpg,https://s1.ticketm.net/dam/a/cd1/143791c4-1f21-4707-8dcd-0ecccbf00cd1_SOURCE,https://s1.ticketm.net/dam/a/cd1/143791c4-1f21-4707-8dcd-0ecccbf00cd1_CUSTOM.jpg",https://www.ticketmaster.com/event/Z7r9jZ1A7rK78,false
Bon Jovi: Forever Tour,"PLEASE NOTE: Pricing is all-in and includes fees (before taxes if applicable). By purchasing tickets to this event, you agree to abide by the health and safety measures in effect at the time of the event. Government mandates, venue protocols, and event requirements are subject to change. For more information, please search your event on msg.com. This event may have immersive elements, which may include flashing or strobe lights, intense lighting, visual effects, loud noises, smoke and/or fog. Such elements may aggravate certain medical or physical conditions, and guests should take this into consideration if they have a history of discomfort or physical symptoms when experiencing these elements.",Madison Square Garden,40.74970620,-73.99160060,7th Ave & 32nd Street,2026-07-19T23:30:00Z,,new york,Music,Rock,https://s1.ticketm.net/dam/a/920/a1620ca6-15a8-443a-b7a5-3ee6da05d920_1589631_ARTIST_PAGE_3_2.jpg,"https://s1.ticketm.net/dam/a/920/a1620ca6-15a8-443a-b7a5-3ee6da05d920_1589631_EVENT_DETAIL_PAGE_16_9.jpg,https://s1.ticketm.net/dam/a/920/a1620ca6-15a8-443a-b7a5-3ee6da05d920_SOURCE,https://s1.ticketm.net/dam/a/920/a1620ca6-15a8-443a-b7a5-3ee6da05d920_1589631_RETINA_LANDSCAPE_16_9.jpg,https://s1.ticketm.net/dam/a/920/a1620ca6-15a8-443a-b7a5-3ee6da05d920_1589631_TABLET_LANDSCAPE_16_9.jpg,https://s1.ticketm.net/dam/a/920/a1620ca6-15a8-443a-b7a5-3ee6da05d920_1589631_TABLET_LANDSCAPE_3_2.jpg,https://s1.ticketm.net/dam/a/920/a1620ca6-15a8-443a-b7a5-3ee6da05d920_1589631_CUSTOM.jpg,https://s1.ticketm.net/dam/a/920/a1620ca6-15a8-443a-b7a5-3ee6da05d920_1589631_RETINA_PORTRAIT_16_9.jpg,https://s1.ticketm.net/dam/a/920/a1620ca6-15a8-443a-b7a5-3ee6da05d920_1589631_TABLET_LANDSCAPE_LARGE_16_9.jpg,https://s1.ticketm.net/dam/a/920/a1620ca6-15a8-443a-b7a5-3ee6da05d920_1589631_RECOMENDATION_16_9.jpg,https://s1.ticketm.net/dam/a/920/a1620ca6-15a8-443a-b7a5-3ee6da05d920_1589631_RETINA_PORTRAIT_3_2.jpg",https://www.ticketmaster.com/bon-jovi-forever-tour-new-york-new-york-07-19-2026/event/3B0063549BC431AA,false
The Frights: YOU ARE GOING TO HATE THIS - 10 YEAR ANNIVERSARY TOUR,"The Frights: YOU ARE GOING TO HATE THIS - 10 YEAR ANNIVERSARY TOUR [Ages 18+, Doors Open 7pm, $27.50 Advance, $32.50 Day of Show]",Bowery Ballroom,40.72036400,-73.99354200,6 Delancey St.,2026-07-19T23:00:00Z,,new york,Music,Rock,https://s1.ticketm.net/dam/a/919/3322fadd-e68b-4cdf-9cb5-13502691c919_RETINA_PORTRAIT_3_2.jpg,"https://s1.ticketm.net/dam/a/919/3322fadd-e68b-4cdf-9cb5-13502691c919_SOURCE,https://s1.ticketm.net/dam/a/919/3322fadd-e68b-4cdf-9cb5-13502691c919_CUSTOM.jpg,https://s1.ticketm.net/dam/a/919/3322fadd-e68b-4cdf-9cb5-13502691c919_ARTIST_PAGE_3_2.jpg,https://s1.ticketm.net/dam/a/919/3322fadd-e68b-4cdf-9cb5-13502691c919_RECOMENDATION_16_9.jpg,https://s1.ticketm.net/dam/a/919/3322fadd-e68b-4cdf-9cb5-13502691c919_RETINA_PORTRAIT_16_9.jpg,https://s1.ticketm.net/dam/a/919/3322fadd-e68b-4cdf-9cb5-13502691c919_RETINA_LANDSCAPE_16_9.jpg,https://s1.ticketm.net/dam/a/919/3322fadd-e68b-4cdf-9cb5-13502691c919_TABLET_LANDSCAPE_LARGE_16_9.jpg,https://s1.ticketm.net/dam/a/919/3322fadd-e68b-4cdf-9cb5-13502691c919_TABLET_LANDSCAPE_16_9.jpg,https://s1.ticketm.net/dam/a/919/3322fadd-e68b-4cdf-9cb5-13502691c919_TABLET_LANDSCAPE_3_2.jpg,https://s1.ticketm.net/dam/a/919/3322fadd-e68b-4cdf-9cb5-13502691c919_EVENT_DETAIL_PAGE_16_9.jpg",https://www.ticketmaster.com/the-frights-you-are-going-to-new-york-new-york-07-19-2026/event/00006497D5D7E1DA,false
Kamaiyah - A Good Night In The Ghetto 10 Year Anniversary,Accessible accommodations should purchase a General Admission ticket and will be taken care of at the venue day of event.,Gramercy Theatre,40.73975368,-73.98501292,127 East 23rd Street,2026-07-19T23:00:00Z,,new york,Music,Hip-Hop/Rap,https://s1.ticketm.net/dam/a/5d5/bcaf1027-1df0-4ea8-8366-6876e84b15d5_1315141_ARTIST_PAGE_3_2.jpg,"https://s1.ticketm.net/dam/a/5d5/bcaf1027-1df0-4ea8-8366-6876e84b15d5_1315141_TABLET_LANDSCAPE_16_9.jpg,https://s1.ticketm.net/dam/a/5d5/bcaf1027-1df0-4ea8-8366-6876e84b15d5_1315141_RETINA_LANDSCAPE_16_9.jpg,https://s1.ticketm.net/dam/a/5d5/bcaf1027-1df0-4ea8-8366-6876e84b15d5_1315141_CUSTOM.jpg,https://s1.ticketm.net/dam/a/5d5/bcaf1027-1df0-4ea8-8366-6876e84b15d5_1315141_RETINA_PORTRAIT_3_2.jpg,https://s1.ticketm.net/dam/a/5d5/bcaf1027-1df0-4ea8-8366-6876e84b15d5_1315141_RETINA_PORTRAIT_16_9.jpg,https://s1.ticketm.net/dam/a/5d5/bcaf1027-1df0-4ea8-8366-6876e84b15d5_1315141_TABLET_LANDSCAPE_3_2.jpg,https://s1.ticketm.net/dam/a/5d5/bcaf1027-1df0-4ea8-8366-6876e84b15d5_1315141_TABLET_LANDSCAPE_LARGE_16_9.jpg,https://s1.ticketm.net/dam/a/5d5/bcaf1027-1df0-4ea8-8366-6876e84b15d5_1315141_RECOMENDATION_16_9.jpg,https://s1.ticketm.net/dam/a/5d5/bcaf1027-1df0-4ea8-8366-6876e84b15d5_SOURCE,https://s1.ticketm.net/dam/a/5d5/bcaf1027-1df0-4ea8-8366-6876e84b15d5_1315141_EVENT_DETAIL_PAGE_16_9.jpg",https://www.ticketmaster.com/kamaiyah-a-good-night-in-the-new-york-new-york-07-19-2026/event/0000649BBD13A789,false
The Book of Mormon,,Eugene O'Neill Theatre,40.765202000,-73.985298000,230 W 49th St,2026-07-19T23:00:00Z,,new york,Arts & Theatre,Theatre,https://s1.ticketm.net/dam/a/e87/c2269fde-ca56-433b-9893-1088e03cfe87_47571_RETINA_PORTRAIT_16_9.jpg,"https://s1.ticketm.net/dam/a/e87/c2269fde-ca56-433b-9893-1088e03cfe87_47571_CUSTOM.jpg,https://s1.ticketm.net/dam/a/e87/c2269fde-ca56-433b-9893-1088e03cfe87_47571_TABLET_LANDSCAPE_3_2.jpg,https://s1.ticketm.net/dam/a/e87/c2269fde-ca56-433b-9893-1088e03cfe87_47571_RETINA_PORTRAIT_3_2.jpg,https://s1.ticketm.net/dam/a/e87/c2269fde-ca56-433b-9893-1088e03cfe87_47571_RECOMENDATION_16_9.jpg,https://s1.ticketm.net/dam/a/e87/c2269fde-ca56-433b-9893-1088e03cfe87_47571_ARTIST_PAGE_3_2.jpg,https://s1.ticketm.net/dam/a/e87/c2269fde-ca56-433b-9893-1088e03cfe87_47571_RETINA_LANDSCAPE_16_9.jpg,https://s1.ticketm.net/dam/a/e87/c2269fde-ca56-433b-9893-1088e03cfe87_47571_TABLET_LANDSCAPE_16_9.jpg,https://s1.ticketm.net/dam/a/e87/c2269fde-ca56-433b-9893-1088e03cfe87_47571_TABLET_LANDSCAPE_LARGE_16_9.jpg,https://s1.ticketm.net/dam/a/e87/c2269fde-ca56-433b-9893-1088e03cfe87_47571_EVENT_DETAIL_PAGE_16_9.jpg,https://s1.ticketm.net/dam/a/e87/c2269fde-ca56-433b-9893-1088e03cfe87_SOURCE",https://www.ticketmaster.com/event/Z7r9jZ1A7xev3,false
"Six (New York, NY)",,Lena Horne Theatre,40.76005630,-73.98681610,256 West 47th Street,2026-07-19T23:00:00Z,,new york,Arts & Theatre,Theatre,https://s1.ticketm.net/dam/a/26a/ae570422-5c6d-401a-8dae-8545b131126a_1248581_TABLET_LANDSCAPE_3_2.jpg,"https://s1.ticketm.net/dam/a/26a/ae570422-5c6d-401a-8dae-8545b131126a_1248581_ARTIST_PAGE_3_2.jpg,https://s1.ticketm.net/dam/a/26a/ae570422-5c6d-401a-8dae-8545b131126a_SOURCE,https://s1.ticketm.net/dam/a/26a/ae570422-5c6d-401a-8dae-8545b131126a_1248581_TABLET_LANDSCAPE_LARGE_16_9.jpg,https://s1.ticketm.net/dam/a/26a/ae570422-5c6d-401a-8dae-8545b131126a_1248581_RETINA_PORTRAIT_16_9.jpg,https://s1.ticketm.net/dam/a/26a/ae570422-5c6d-401a-8dae-8545b131126a_1248581_EVENT_DETAIL_PAGE_16_9.jpg,https://s1.ticketm.net/dam/a/26a/ae570422-5c6d-401a-8dae-8545b131126a_1248581_RETINA_LANDSCAPE_16_9.jpg,https://s1.ticketm.net/dam/a/26a/ae570422-5c6d-401a-8dae-8545b131126a_1248581_RECOMENDATION_16_9.jpg,https://s1.ticketm.net/dam/a/26a/ae570422-5c6d-401a-8dae-8545b131126a_1248581_CUSTOM.jpg,https://s1.ticketm.net/dam/a/26a/ae570422-5c6d-401a-8dae-8545b131126a_1248581_TABLET_LANDSCAPE_16_9.jpg,https://s1.ticketm.net/dam/a/26a/ae570422-5c6d-401a-8dae-8545b131126a_1248581_RETINA_PORTRAIT_3_2.jpg",https://www.ticketmaster.com/six-new-york-ny-new-york-new-york-07-19-2026/event/Z1r9uZrrZbpZ1AvO-G7,false
Phantom Of The Opera (Entry requires a valid photo ID. All guests must be 13+. Any guest under 16 must be accompanied by an adult),,Masquerade NYC,40.765202000,-73.985298000,218 W. 57th St,2026-07-19T23:15:00Z,,new york,Arts & Theatre,Theatre,https://s1.ticketm.net/dam/a/1c8/4c6416b3-a0d2-41ac-a495-e40cae8581c8_ARTIST_PAGE_3_2.jpg,"https://s1.ticketm.net/dam/a/1c8/4c6416b3-a0d2-41ac-a495-e40cae8581c8_TABLET_LANDSCAPE_3_2.jpg,https://s1.ticketm.net/dam/a/1c8/4c6416b3-a0d2-41ac-a495-e40cae8581c8_RETINA_PORTRAIT_16_9.jpg,https://s1.ticketm.net/dam/a/1c8/4c6416b3-a0d2-41ac-a495-e40cae8581c8_RETINA_LANDSCAPE_16_9.jpg,https://s1.ticketm.net/dam/a/1c8/4c6416b3-a0d2-41ac-a495-e40cae8581c8_TABLET_LANDSCAPE_16_9.jpg,https://s1.ticketm.net/dam/a/1c8/4c6416b3-a0d2-41ac-a495-e40cae8581c8_TABLET_LANDSCAPE_LARGE_16_9.jpg,https://s1.ticketm.net/dam/a/1c8/4c6416b3-a0d2-41ac-a495-e40cae8581c8_SOURCE,https://s1.ticketm.net/dam/a/1c8/4c6416b3-a0d2-41ac-a495-e40cae8581c8_EVENT_DETAIL_PAGE_16_9.jpg,https://s1.ticketm.net/dam/a/1c8/4c6416b3-a0d2-41ac-a495-e40cae8581c8_CUSTOM.jpg,https://s1.ticketm.net/dam/a/1c8/4c6416b3-a0d2-41ac-a495-e40cae8581c8_RECOMENDATION_16_9.jpg,https://s1.ticketm.net/dam/a/1c8/4c6416b3-a0d2-41ac-a495-e40cae8581c8_RETINA_PORTRAIT_3_2.jpg",https://www.ticketmaster.com/event/Z7r9jZ1A7xa_6,false
Chicago,,Ambassador Theatre,40.76136801,-73.98502357,219 West 49th Street,2026-07-19T23:00:00Z,,new york,Arts & Theatre,Theatre,https://s1.ticketm.net/dam/a/ff9/5e9369f8-04d5-4a67-a77c-f850943fcff9_TABLET_LANDSCAPE_3_2.jpg,"https://s1.ticketm.net/dam/a/ff9/5e9369f8-04d5-4a67-a77c-f850943fcff9_RETINA_PORTRAIT_16_9.jpg,https://s1.ticketm.net/dam/a/ff9/5e9369f8-04d5-4a67-a77c-f850943fcff9_ARTIST_PAGE_3_2.jpg,https://s1.ticketm.net/dam/a/ff9/5e9369f8-04d5-4a67-a77c-f850943fcff9_RECOMENDATION_16_9.jpg,https://s1.ticketm.net/dam/a/ff9/5e9369f8-04d5-4a67-a77c-f850943fcff9_RETINA_LANDSCAPE_16_9.jpg,https://s1.ticketm.net/dam/a/ff9/5e9369f8-04d5-4a67-a77c-f850943fcff9_RETINA_PORTRAIT_3_2.jpg,https://s1.ticketm.net/dam/a/ff9/5e9369f8-04d5-4a67-a77c-f850943fcff9_TABLET_LANDSCAPE_16_9.jpg,https://s1.ticketm.net/dam/a/ff9/5e9369f8-04d5-4a67-a77c-f850943fcff9_TABLET_LANDSCAPE_LARGE_16_9.jpg,https://s1.ticketm.net/dam/a/ff9/5e9369f8-04d5-4a67-a77c-f850943fcff9_EVENT_DETAIL_PAGE_16_9.jpg,https://s1.ticketm.net/dam/a/ff9/5e9369f8-04d5-4a67-a77c-f850943fcff9_SOURCE,https://s1.ticketm.net/dam/a/ff9/5e9369f8-04d5-4a67-a77c-f850943fcff9_CUSTOM.jpg",https://www.ticketmaster.com/chicago-new-york-new-york-07-19-2026/event/Z1r9uZruZqGZ17J6_U,false
Chicago - The Musical,,Ambassador Theatre-NY,40.765202000,-73.985298000,215 W. 49th St.,2026-07-19T23:00:00Z,,new york,Arts & Theatre,Theatre,https://s1.ticketm.net/dam/a/ff9/5e9369f8-04d5-4a67-a77c-f850943fcff9_TABLET_LANDSCAPE_3_2.jpg,"https://s1.ticketm.net/dam/a/ff9/5e9369f8-04d5-4a67-a77c-f850943fcff9_RETINA_PORTRAIT_16_9.jpg,https://s1.ticketm.net/dam/a/ff9/5e9369f8-04d5-4a67-a77c-f850943fcff9_ARTIST_PAGE_3_2.jpg,https://s1.ticketm.net/dam/a/ff9/5e9369f8-04d5-4a67-a77c-f850943fcff9_RECOMENDATION_16_9.jpg,https://s1.ticketm.net/dam/a/ff9/5e9369f8-04d5-4a67-a77c-f850943fcff9_RETINA_LANDSCAPE_16_9.jpg,https://s1.ticketm.net/dam/a/ff9/5e9369f8-04d5-4a67-a77c-f850943fcff9_RETINA_PORTRAIT_3_2.jpg,https://s1.ticketm.net/dam/a/ff9/5e9369f8-04d5-4a67-a77c-f850943fcff9_TABLET_LANDSCAPE_16_9.jpg,https://s1.ticketm.net/dam/a/ff9/5e9369f8-04d5-4a67-a77c-f850943fcff9_TABLET_LANDSCAPE_LARGE_16_9.jpg,https://s1.ticketm.net/dam/a/ff9/5e9369f8-04d5-4a67-a77c-f850943fcff9_EVENT_DETAIL_PAGE_16_9.jpg,https://s1.ticketm.net/dam/a/ff9/5e9369f8-04d5-4a67-a77c-f850943fcff9_SOURCE,https://s1.ticketm.net/dam/a/ff9/5e9369f8-04d5-4a67-a77c-f850943fcff9_CUSTOM.jpg",https://www.ticketmaster.com/event/Z7r9jZ1A7x3Ob,false
The Great Gatsby,,Broadway Theatre-New York,40.765202000,-73.985298000,1681 Broadway,2026-07-19T23:00:00Z,,new york,Arts & Theatre,Miscellaneous,https://s1.ticketm.net/dam/a/54c/bf34e79b-60f9-4403-b79e-dba32c25254c_TABLET_LANDSCAPE_LARGE_16_9.jpg,"https://s1.ticketm.net/dam/a/54c/bf34e79b-60f9-4403-b79e-dba32c25254c_CUSTOM.jpg,https://s1.ticketm.net/dam/a/54c/bf34e79b-60f9-4403-b79e-dba32c25254c_ARTIST_PAGE_3_2.jpg,https://s1.ticketm.net/dam/a/54c/bf34e79b-60f9-4403-b79e-dba32c25254c_EVENT_DETAIL_PAGE_16_9.jpg,https://s1.ticketm.net/dam/a/54c/bf34e79b-60f9-4403-b79e-dba32c25254c_RETINA_PORTRAIT_3_2.jpg,https://s1.ticketm.net/dam/a/54c/bf34e79b-60f9-4403-b79e-dba32c25254c_TABLET_LANDSCAPE_16_9.jpg,https://s1.ticketm.net/dam/a/54c/bf34e79b-60f9-4403-b79e-dba32c25254c_RETINA_LANDSCAPE_16_9.jpg,https://s1.ticketm.net/dam/a/54c/bf34e79b-60f9-4403-b79e-dba32c25254c_RECOMENDATION_16_9.jpg,https://s1.ticketm.net/dam/a/54c/bf34e79b-60f9-4403-b79e-dba32c25254c_RETINA_PORTRAIT_16_9.jpg,https://s1.ticketm.net/dam/a/54c/bf34e79b-60f9-4403-b79e-dba32c25254c_SOURCE,https://s1.ticketm.net/dam/a/54c/bf34e79b-60f9-4403-b79e-dba32c25254c_TABLET_LANDSCAPE_3_2.jpg",https://www.ticketmaster.com/event/Z7r9jZ1A7O_xZ,false
